"Text";"Id"
"RT @isentoes2: O governo lançou o programa Verde Amarelo, que visa incentivar a contratação de jovens e busca gerar 1.8 milhão de empregos…";"1194005426846593024"
"RT @brasil247: Bebianno: deslealdade é marca registrada da família Bolsonaro https://t.co/owkIPy7lNf";"1194005426649681921"
"RT @BrazilFight: URGENTE-BOLSONARO VETA JOICE NA REUNIÃO DO PSL
Presidente convocou reunião do PSL para anunciar a sua saída do partido,ama…";"1194005426595094529"
"RT @isentoes2: O governo lançou o programa Verde Amarelo, que visa incentivar a contratação de jovens e busca gerar 1.8 milhão de empregos…";"1194005425793970177"
"RT @BrazilFight: URGENTE-BOLSONARO VETA JOICE NA REUNIÃO DO PSL
Presidente convocou reunião do PSL para anunciar a sua saída do partido,ama…";"1194005424330162178"
"RT @BrazilFight: URGENTE-BOLSONARO MANDA RECADO PARA LULA
'Temos uma Lei de Segurança Nacional que está aí para ser usada. Alguns acham que…";"1194005423952728065"
"RT @isentoes2: O governo lançou o programa Verde Amarelo, que visa incentivar a contratação de jovens e busca gerar 1.8 milhão de empregos…";"1194005421746540544"
"RT @SuzyVitoria1: “A LEI DE SEGURANÇA NACIONAL ESTÁ AÍ PARA SER USADA”, DIZ BOLSONARO SOBRE LULA

A entrevista foi concedida ao Antagonista…";"1194005420840488960"
"RT @MarceloFreixo: Golpistas da Bolívia invadiram jornal, amarraram jornalistas, incendiaram casas, sequestraram adversários e espancaram m…";"1194005418592346112"
"RT @BrazilFight: URGENTE-BOLSONARO VETA JOICE NA REUNIÃO DO PSL
Presidente convocou reunião do PSL para anunciar a sua saída do partido,ama…";"1194005417065697287"
"RT @JacBolsonaro: Bolsonaro decidiu sair do PSL e criar um partido recomeçando do zero. Tem nosso total apoio. Será anunciado a criação de…";"1194005413710176256"
"RT @dariojjunior: Preparem-se para uma overdose de Lula. O cabra vai ser entrevistado em tudo que é órgão de imprensa. Vai falar em tudo qu…";"1194005412753752064"
"RT @RenovaMidia: O governo Jair Bolsonaro anunciou um programa que visa incentivar a contratação de jovens entre 18 e 29 anos.

De acordo c…";"1194005412254756864"
"RT @isentoes2: O governo lançou o programa Verde Amarelo, que visa incentivar a contratação de jovens e busca gerar 1.8 milhão de empregos…";"1194005411264942081"
"RT @isentoes2: O governo lançou o programa Verde Amarelo, que visa incentivar a contratação de jovens e busca gerar 1.8 milhão de empregos…";"1194005403929067521"
"RT @Desesquerdizada: Dias Toffoli antecipou para o dia 20 a análise da legalidade no compartilhamento de dados do COAF com órgãos de invest…";"1194005400699514882"
"RT @demetriartista: @InesBrasilTV não te mete com a presidência, não, bolsonaro! pela presidência eu dou minha vida";"1194005396530307072"
"RT @Lets_Dex: Eles acusam de haver uma 'direita Flaviana' pra proteger o Toffoli de uma suposta blindagem dada ao Flávio porque na verdade…";"1194005396291248128"
"RT @J_LIVRES: Arte sobre golpe contra Evo Morales retrata Trump e Bolsonaro como algozes,  em paródia com o quadro de Goya.

El tres de May…";"1194005395062296576"
"RT @PorTiMeu_BR: O governo Jair Bolsonaro anunciou um programa que visa incentivar a contratação de jovens entre 18 e 29 anos.

De acordo c…";"1194005393720172544"
"RT @croismo: Putin diz que Evo Morales sofreu “golpe” e manda recado a Bolsonaro e Trump 
A mensagem foi interpretada nos meios diplomático…";"1194005392877146112"
"RT @HaddadDebochado: Major Olímpio pediu prisão preventiva de Lula por “incitar militância a atacar igual no Chile”. 

Ele pediu a prisão d…";"1194005390029180928"
"RT @marcos0102030: Novo partido de Bolsonaro já tem nome: Aliança pelo Brasil https://t.co/HhfHlrvzgN via @portalr7";"1194005388770861056"
"RT @palmeriodoria: Bolsonaro pode até reconhecer o golpe, mas não tem governo pra reconhecer. Quem manda na Bolívia? Mesa, cassado como nar…";"1194005387697102853"
"RT @brasil247: Bebianno: deslealdade é marca registrada da família Bolsonaro https://t.co/owkIPy7lNf";"1194005387076354049"
"'Lei de Segurança Nacional está aí para ser usada', diz Bolsonaro sobre Lula https://t.co/kGtnWQusOc";"1194005386833125377"
"RT @taliriapetrone: Camacho, neofascista boliviano, se encontrou com o Ministro das Relações Exteriores brasileiro, Ernesto Araújo e, segun…";"1194005383712559104"
"RT @HaddadDebochado: Major Olímpio pediu prisão preventiva de Lula por “incitar militância a atacar igual no Chile”. 

Ele pediu a prisão d…";"1194005378528370688"
"RT @IsentaoRaiz: Agora q o Bolsonaro tira o Brasil do Mercosul. Vai lá, guerreiro! Quero ver! https://t.co/1dw4UwPoi6";"1194005377538543620"
"RT @BolsonaroSP: Muito se fala que o Nordeste apóia Lula e o PT.

A agenda do Presidente Jair Bolsonaro em Campina Grande desmente essa far…";"1194005377484050433"
"RT @N_Carvalheira: ? O presidente Jair Bolsonaro já trata abertamente da questão da utilização da Lei de Segurança Nacional, caso o ex-pres…";"1194005376905220096"
"Mais um ótimo texto da coluna do Matheus Pichonelli no site Yahoo Notícias: 'O presidente Jair Bolsonaro compartilhou em seu Twitter, na segunda-feira, dia 28/10, um vídeo em... https://t.co/h5GAx2pcGg";"1194005376322146304"
"RT @SophiePieretti: Caminhoneiros, 'gado do Bolsonaro', 'militantes virtuais pagos', perfis vaporwave, 'robôs do governo' e tias do zap tod…";"1194005371955884032"
"RT @luizgustavolara: Alguém: “votei no Bolsonaro mas tenho justificativa” 
Eu:  https://t.co/ubMtdQ2EDE";"1194005368235536384"
"RT @brasil247: Bebianno: deslealdade é marca registrada da família Bolsonaro https://t.co/owkIPy7lNf";"1194005367275098120"
"RT @NicaCristina: ABI entra com notícia crime no STF contra Bolsonaro: obstrução de Justiça nas gravações do caso Marielle https://t.co/6e2…";"1194005367270846464"
"RT @jandira_feghali: Bolsonaro diz que voto impresso impediria “fraude nas eleições” da Bolívia onde o voto é... 

... impresso.

Oi?";"1194005367170183169"
"RT @HaddadDebochado: Major Olímpio pediu prisão preventiva de Lula por “incitar militância a atacar igual no Chile”. 

Ele pediu a prisão d…";"1194005367035965440"
"RT @claudioedantas: EXCLUSIVO: 'A LEI DE SEGURANÇA NACIONAL ESTÁ AÍ PARA SER USADA', DIZ BOLSONARO SOBRE LULA. (PARTE 1)
https://t.co/oO0qw…";"1194005365425393664"
"RT @RenovaMidia: O governo Jair Bolsonaro anunciou um programa que visa incentivar a contratação de jovens entre 18 e 29 anos.

De acordo c…";"1194005364053643265"
"Esse termo 'milícia digital' não é em si, para atacar os pensadores de direita, mas sim para atacar o presidente. Setores da mídia tentam todos os dias através de ilações criar uma correlação entre Bolsonaro e milícias.
O termo foi criado pela esquerdalha que pauta a grande mídia https://t.co/dxczzgxkqj";"1194005362514509826"
"RT @gleisi: Usando lenda urbana de que ninguém vai ser preso, aliados de Bolsonaro querem atropelar regras e forçar aprovação de PEC para a…";"1194005360992038912"
"RT @BrazilFight: URGENTE-BOLSONARO MANDA RECADO PARA LULA
'Temos uma Lei de Segurança Nacional que está aí para ser usada. Alguns acham que…";"1194005357837860864"
"RT @BolsonaroSP: Muito se fala que o Nordeste apóia Lula e o PT.

A agenda do Presidente Jair Bolsonaro em Campina Grande desmente essa far…";"1194005357833707520"
"RT @_remina: CARALHO FODASE A PORRA DO CARLOS BOLSONARO POSTANDO FOTO IDIOTA

TA ACONTECENDO A PORRA DE UM GOLPE NA BOLÍVIA CARALHO

UM GOL…";"1194005356537622528"
"RT @revistaforum: Além de porta-voz do MBL, Dayrrel atua como assessor parlamentar do PSDB na Assembleia Legislativa de Minas Gerais - segu…";"1194005355468079110"
"RT @RenovaMidia: O governo Jair Bolsonaro anunciou um programa que visa incentivar a contratação de jovens entre 18 e 29 anos.

De acordo c…";"1194005355375865858"
"RT @AnaZus2019: ??| Governo entrega moradias populares na Paraíba. Acompanhe o discurso do ministro Gustavo Canuto e do presidente Jair Bol…";"1194005354734063617"
"RT @isentoes2: O governo lançou o programa Verde Amarelo, que visa incentivar a contratação de jovens e busca gerar 1.8 milhão de empregos…";"1194005353408675840"
"RT @PastorMalafaia: BOLSONARO TEM RAZÃO ! O eleitor tem que ter o comprovante do voto eletrônico. EVITA A FRAUDE, ROUBALHEIRA! Evo Morales,…";"1194005352213286912"
"RT @isentoes2: O governo lançou o programa Verde Amarelo, que visa incentivar a contratação de jovens e busca gerar 1.8 milhão de empregos…";"1194005350992764928"
"RT @_remina: CARALHO FODASE A PORRA DO CARLOS BOLSONARO POSTANDO FOTO IDIOTA

TA ACONTECENDO A PORRA DE UM GOLPE NA BOLÍVIA CARALHO

UM GOL…";"1194005350405550081"
"RT @randolfeap: Bolsonaro quer um partido para chamar de seu. Não tolera viver com contrários. Não respeita a democracia. Quer a todo custo…";"1194005350296489986"
"RT @pauloteixeira13: Depois de ter passado por 8 partidos, Bolsonaro anuncia sua filiação a um 9* partido. Contudo, mantém a fidelidade aos…";"1194005349541523456"
"@Pazpeacelove Psicopatas apoiam estados unidos em destruir democracias. Apoiam Bolsonaro destrui a amazonia e abrir o Pantanal para os usineiros. Gente doente!";"1194005347725447168"
"o bolsonaro gritando ihu não existe e ele não pode te machucar 

o bolsonaro: https://t.co/hv5oNAatcz";"1194005345808666625"
"O Brasil não aguenta uma eleição de 2022 entre Bolsonaro e Lula. Não aguenta. Vai ser uma convulsão social. O povo brasileiro moderado e sério não merece uma desgraça como essa. Não merece. Os extremistas adoram essa baixaria, mas o povo sério não merece. https://t.co/ZoEwmAlTfL";"1194005345166929921"
"RT @CeliaSo59581074: ESPALHA ISSO BRASIL! https://t.co/EGr4PyDRvn";"1194005345091366912"
"po mano legal q tu compartilhou o bgl do taison no insta e tal mas vi aqui tbm q tu votou no bolsonaro como é que fica dai";"1194005344785178626"
"RT @JacBolsonaro: Bolsonaro decidiu sair do PSL e criar um partido recomeçando do zero. Tem nosso total apoio. Será anunciado a criação de…";"1194005344126689281"
"RT @EnockFormiga: Jair Bolsonaro é, de longe, o melhor governante que o Brasil já teve. É lícito criticá-lo, mas jamais, jamais combatê-lo.…";"1194005344026013698"
"RT @isentoes2: Lula e Dirceu saíram da cadeia para continuar o plano de prender Moro e Deltan, destruir a Lava-Jato e derrubar o Bolsonaro.…";"1194005341639446528"
"RT @BolsonaroSP: Muito se fala que o Nordeste apóia Lula e o PT.

A agenda do Presidente Jair Bolsonaro em Campina Grande desmente essa far…";"1194005340569899013"
"RT @dariojjunior: Preparem-se para uma overdose de Lula. O cabra vai ser entrevistado em tudo que é órgão de imprensa. Vai falar em tudo qu…";"1194005338749571072"
"RT @sudornelles: Não, um presidente não pode DESCER assim tão BAIXO

o presidente:

  https://t.co/cP13b4buhv";"1194005338489532423"
"RT @PACHECO__WEB: ?URGENTE. O @jairbolsonaro + 26 deputados e 2 senadores, decidiram sair do PSL.
O presidente irá criar seu próprio partid…";"1194005337390669829"
"RT @isentoes2: O governo lançou o programa Verde Amarelo, que visa incentivar a contratação de jovens e busca gerar 1.8 milhão de empregos…";"1194005334848942080"
"RT @gen_heleno: Rede Globo, sensacionalista, ignorou a ética, a honestidade intelectual e os fatos para tentar ligar o Pres Rep ao caso Mar…";"1194005333301235712"
"RT @J_LIVRES: Arte sobre golpe contra Evo Morales retrata Trump e Bolsonaro como algozes,  em paródia com o quadro de Goya.

El tres de May…";"1194005333045391364"
"RT @DCM_online: Bolsonaro libera R$ 20 milhões a cada deputado que votou contra a aposentadoria do trabalhador https://t.co/97PdYfDvx6";"1194005331510206465"
"RT @jose_neumanne: Lula ataca porque não tem defesa: Petista acusa Bolsonaro de crime de que não tem provas, porque conta com imunidade gar…";"1194005329799000065"
"RT @o_antagonista: Bolsonaro: “A palavra golpe é usada quando a esquerda perde”
https://t.co/RR0uaLvpvZ";"1194005328574242817"
"RT @BrazilFight: URGENTE-BOLSONARO VETA JOICE NA REUNIÃO DO PSL
Presidente convocou reunião do PSL para anunciar a sua saída do partido,ama…";"1194005325168427009"
"RT @fariasbolsogata: ?BOLSONARO VETA PEPPA NA REUNIÃO DO PSL
O PRESIDENTE @jairbolsonaro CONVOCOU REUNIÃO DO PSL PARA ANUNCIAR  SUA SAÍDA D…";"1194005324379934720"
"RT @delucca: Curioso: semana passada, o Eduardo Bolsonaro, do mesmo partido de @majorolimpio, disse que poderíamos ter a reedição do AI-5,…";"1194005321779417093"
"RT @MarcosQuezado1: Bolsonaro é ovacionado e dá grito tribal na Paraíba (veja o vídeo) https://t.co/0KSMyild5g";"1194005320886030336"
"RT @J_LIVRES: Arte sobre golpe contra Evo Morales retrata Trump e Bolsonaro como algozes,  em paródia com o quadro de Goya.

El tres de May…";"1194005320160489472"
"RT @PastorMalafaia: BOLSONARO TEM RAZÃO ! O eleitor tem que ter o comprovante do voto eletrônico. EVITA A FRAUDE, ROUBALHEIRA! Evo Morales,…";"1194005319619358721"
"RT @BolsonaroSP: Muito se fala que o Nordeste apóia Lula e o PT.

A agenda do Presidente Jair Bolsonaro em Campina Grande desmente essa far…";"1194005319602581509"
"RT @umvicente: O BOLSONARO GRITANDO IHUUUUUUUUU 
este eh o tweet https://t.co/8eTIiCZqJS";"1194005318386307075"
"RT @lelispatricia: Mais uma vez vou começar o dia perguntando:

O que melhorou diretamente na sua vida após a eleição do Bolsonaro?

•Regra…";"1194005317593550850"
"RT @SergiusAugustus: Trecho de um artigo ('Que vengan los cholos'), sobre a eleição de Evo Morales, que publiquei no Aliás do @Estadao, em…";"1194005316620423170"
"RT @lolalow6: Mesmo com lados políticos opostos, Evo Morales, veio na posse de Jair Bolsonaro em respeito a democracia. Agora, áudios vazad…";"1194005315404148749"
"RT @peaarchno: cara q matou engenheira agrônoma com 1 tiro parece ser bolsominion. 

adesivo do carro é de campanha pra bolsonaro 2022 (?)…";"1194005315123138560"
"Depois de visita de Bolsonaro, Arábia Saudita habilita oito novos frigoríficos brasileiros para exportação de carne bovina https://t.co/HdyoNk0E7U via @portalnovonorte";"1194005314540056577"
"RT @jkjmlovely_: bts se passasse 1 mês no Brasil :

namjoon : vo fazer o enem véi
hoseok : so o básico
jk : vo jogar free fire 
taehyung :…";"1194005313671901184"
"RT @sensoinc: O autocrata criminoso de guerra que manda gays para a prisão vira herói de esquerdistas por dar indiretinha a Bolsonaro - Por…";"1194005312921128960"
"RT @erikakokay: COVARDE E AUTORITÁRIO 

Bolsonaro ameaça usar Lei de Segurança Nacional contra Lula por querer ameaçar a “ordem constitucio…";"1194005312619106305"
"RT @RenovaMidia: O governo Jair Bolsonaro anunciou um programa que visa incentivar a contratação de jovens entre 18 e 29 anos.

De acordo c…";"1194005312384229376"
"RT @a_postagem: https://t.co/v8gLRot5BN

ABI entra com notícia crime no STF contra Bolsonaro: obstrução de Justiça nas gravações do caso Ma…";"1194005311520198656"
"RT @marcos0102030: Novo partido de Bolsonaro já tem nome: Aliança pelo Brasil https://t.co/HhfHlrvzgN via @portalr7";"1194005311377625089"
"RT @PCO29: Áudios divulgados pelo jornal boliviano El Periódico revelam o envolvimento do governo Bolsonaro nas articulações golpistas cont…";"1194005310983331845"
"RT @SophiePieretti: Caminhoneiros, 'gado do Bolsonaro', 'militantes virtuais pagos', perfis vaporwave, 'robôs do governo' e tias do zap tod…";"1194005308181495808"
"RT @IvanValente: Há indícios importantes de participação do Estado brasileiro no golpe boliviano. Isso nos desperta imensa preocupação, uma…";"1194005307376259073"
"RT @jandira_feghali: Bolsonaro diz que voto impresso impediria “fraude nas eleições” da Bolívia onde o voto é... 

... impresso.

Oi?";"1194005306663165952"
"RT @bibonunes1: Bolsonaro terá mais apoio ainda saindo do PSL, que não honrou a pauta da nova e limpa política.
Longe de partido dinheirist…";"1194005306382127104"
"RT @PunkyDireita: @jairbolsonaro Aeeeee!!! Queria ver o Rato ir num estádio de futebol e ter a mesma recepção do nosso PRESIDENTE BOLSONARO.";"1194005305467789317"
"RT @BrazilFight: URGENTE-BOLSONARO VETA JOICE NA REUNIÃO DO PSL
Presidente convocou reunião do PSL para anunciar a sua saída do partido,ama…";"1194005305207803904"
"RT @PACHECO__WEB: ?URGENTE. O @jairbolsonaro + 26 deputados e 2 senadores, decidiram sair do PSL.
O presidente irá criar seu próprio partid…";"1194005304788357125"
"vcs já viram nação se meter em massa na política BR? eu n... mas oq tem de BR se metendo nos assuntos alheios, q nem despeito a eles, n tá escrito e, o pior mal sabem do fala e se acha o dono da razão, porra olha a situação de vcs, elegeram BOLSONARO crlh qual o moral??? kk";"1194005304633184256"
"RT @Marcelo75257680: Bolsonaro entrega 4,1 mil moradias populares na Paraíba - https://t.co/N8mxfZfxv0";"1194005304473800704"
"RT @jandira_feghali: Bolsonaro diz que voto impresso impediria “fraude nas eleições” da Bolívia onde o voto é... 

... impresso.

Oi?";"1194005304045912064"
"RT @jkjmlovely_: bts se passasse 1 mês no Brasil :

namjoon : vo fazer o enem véi
hoseok : so o básico
jk : vo jogar free fire 
taehyung :…";"1194005301743276032"
"RT @jandira_feghali: Bolsonaro diz que voto impresso impediria “fraude nas eleições” da Bolívia onde o voto é... 

... impresso.

Oi?";"1194005297746067457"
"@DouglasGarcia Esse verme aooo caboco lixo como pode isso um dia ter cido presidente ....sai fora nunca voltei nesse merda e nem no anta da Dilma .... uma vez BOLSONARO sempre BOLSONARO ELESIM POR ORDEM e progresso ?? DEUS ACIMA DE TODOS ..TMj B17?????? https://t.co/v5aX0fHKEK";"1194005294193545216"
"RT @CarlosBolsonaro: Governo Bolsonaro, via @mdregional_br , Gustavo Canuto, entrega moradias populares na Paraíba. Mais de 30 mil já foram…";"1194005294080282624"
"RT @_remina: CARALHO FODASE A PORRA DO CARLOS BOLSONARO POSTANDO FOTO IDIOTA

TA ACONTECENDO A PORRA DE UM GOLPE NA BOLÍVIA CARALHO

UM GOL…";"1194005293505687552"
"@gbsantos98 fala com Bolsonaro cria";"1194005293434310657"
"RT @cavaleirodocaos: O novo partido do Bolsonaro chamar-se-á 'Aliança pelo Brasil'. Boa marca.

Fica a questão: será possível recolher e va…";"1194005293232992260"
"RT @tuliogadelha: Bolsonaro deve respeitar a Constituição. Trâmites de PEC’s e PL’s do Executivo começam na Câmara Federal. Por isso, @andr…";"1194005292129882113"
"RT @BolsonaroSP: Muito se fala que o Nordeste apóia Lula e o PT.

A agenda do Presidente Jair Bolsonaro em Campina Grande desmente essa far…";"1194005290879987715"
"RT @marcos0102030: Novo partido de Bolsonaro já tem nome: Aliança pelo Brasil https://t.co/HhfHlrvzgN via @portalr7";"1194005290242445313"
"RT @BolsonaroSP: Muito se fala que o Nordeste apóia Lula e o PT.

A agenda do Presidente Jair Bolsonaro em Campina Grande desmente essa far…";"1194005288929640449"
"RT @Fabiopf08Fabio: Putin diz que Evo Morales sofreu “golpe” e manda recado a Bolsonaro e Trump https://t.co/Bt6JFjGwZ5";"1194005286463459329"
"RT @biazitagomes: O pacote para ' criação de vagas de emprego ' lançado por Bolsonaro é  um verdadeiro escárnio com o trabalhador. 
Parece…";"1194005284521422848"
"RT @isentoes2: O governo lançou o programa Verde Amarelo, que visa incentivar a contratação de jovens e busca gerar 1.8 milhão de empregos…";"1194005283879768064"
"RT @jandira_feghali: Bolsonaro diz que voto impresso impediria “fraude nas eleições” da Bolívia onde o voto é... 

... impresso.

Oi?";"1194005281463820300"
"RT @umvicente: O BOLSONARO GRITANDO IHUUUUUUUUU 
este eh o tweet https://t.co/8eTIiCZqJS";"1194005280746614784"
"RT @zehdeabreu: O mentecapto capitão se borra de medo do Lula:
Bolsonaro ameaça usar Lei de Segurança Nacional contra Lula - Brasil 247 htt…";"1194005279110782977"
"RT @cynaramenezes: o diário oficial, ops, o antagonista, entrevistou bolsonaro. todas as perguntas foram levantadas de bola para ele e inci…";"1194005278724935680"
"RT @PACHECO__WEB: ?URGENTE. O @jairbolsonaro + 26 deputados e 2 senadores, decidiram sair do PSL.
O presidente irá criar seu próprio partid…";"1194005278099955714"
"RT @jkjmlovely_: bts se passasse 1 mês no Brasil :

namjoon : vo fazer o enem véi
hoseok : so o básico
jk : vo jogar free fire 
taehyung :…";"1194005273763106817"
"@o_colecionador @DanCosNC Fábio vc tem razão! Algo inimaginável! Mas alguns poucos anos atrás vc diria que Jair Bolsonaro seria presidente??
Algo também inimaginável!!
Neste país o impossível não existe!
Aguardemos!!";"1194005272232169472"
"@wilsonwitzel Só quero ver vc gov.  Em 2022 correndo atrás do Bolsonaro.  Hahahahhaha";"1194005271267495937"
"RT @meunomeehcaio: carlos bolsonaro vai troca a foto do perfil pra uma foto de gato e o nome pra uma piada e vai começa a shitpostar aguard…";"1194005271070289921"
"RT @SergiusAugustus: Trecho de um artigo ('Que vengan los cholos'), sobre a eleição de Evo Morales, que publiquei no Aliás do @Estadao, em…";"1194005270923554822"
"RT @rogeriosmarinho: No palácio do planalto junto com o Presidente Jair Bolsonaro e o ministro Paulo Guedes para lançar o programa verde e…";"1194005269799489536"
"RT @jose_neumanne: Lula ataca porque não tem defesa: Petista acusa Bolsonaro de crime de que não tem provas, porque conta com imunidade gar…";"1194005268528541702"
"RT @umvicente: O BOLSONARO GRITANDO IHUUUUUUUUU 
este eh o tweet https://t.co/8eTIiCZqJS";"1194005268142678022"
"RT @claudioedantas: EXCLUSIVO: 'A LEI DE SEGURANÇA NACIONAL ESTÁ AÍ PARA SER USADA', DIZ BOLSONARO SOBRE LULA. (PARTE 1)
https://t.co/oO0qw…";"1194005267236737025"
"RT @isentoes2: O governo lançou o programa Verde Amarelo, que visa incentivar a contratação de jovens e busca gerar 1.8 milhão de empregos…";"1194005265688887297"
"RT @BrazilFight: URGENTE-BOLSONARO SABIA QUE A GLOBO IRIA ARMAR PRA CIMA DELE
'Quando meu avião decolou para o Japão eu juntei o pessoal e…";"1194005261989617668"
"RT @HaddadDebochado: STF envergonha vocês 
OAB envergonha vocês 
ONU envergonha vocês 
PAPA envergonha vocês 
ONG envergonha vocês 

Jair B…";"1194005261738008582"
"RT @PACHECO__WEB: ?URGENTE. O @jairbolsonaro + 26 deputados e 2 senadores, decidiram sair do PSL.
O presidente irá criar seu próprio partid…";"1194005260995571712"
"Mais uma merda

Quem é Luis Fernando Camacho, o 'Bolsonaro boliviano' que desponta em meio à renúncia de E... https://t.co/Iq1c68meuy via @UOLNoticias @UOL";"1194005260752314368"
"RT @AiltonBenedito: Brasil em dois tempos

Governo Dilma
2015
Inflação: 10,67%
Taxa de Juros: 14,25%
Ibovespa: 38 mil pontos
Risco país: 53…";"1194005260525867009"
"RT @JacBolsonaro: Bolsonaro decidiu sair do PSL e criar um partido recomeçando do zero. Tem nosso total apoio. Será anunciado a criação de…";"1194005260047716352"
"RT @EricoDietrich: Se depois de um impeachiment sem motivo, seguido de um governo desastroso do Temer, uma prisão árbitraria de Lula, uma e…";"1194005259900858369"
"RT @BrazilFight: URGENTE-BOLSONARO VETA JOICE NA REUNIÃO DO PSL
Presidente convocou reunião do PSL para anunciar a sua saída do partido,ama…";"1194005258692972544"
"RT @FeCastanhari: Bolsonaro disse que não responde a criminosos...
Como será que ele se comunica com os filhos?";"1194005258659385344"
"RT @MarcioR_Silva: Moscou usou a palavra “golpe” para descrever o que havia ocorrido em La Paz nas últimas horas e mandou um recado aos paí…";"1194005257875009536"
"RT @Ro_Moller: 'Jair Bolsonaro bate o martelo e decide criar novo partido'. Onde eu assino??";"1194005257564631040"
"@congemfoco Bolsonaro vai fundar o PICA:
Partido dos Intolerantes Canalhas da América.";"1194005256822231040"
"RT @PATRlOTAS: Thanos nos TTs, isso porque o Carlos fez um montagem com ele como Bolsonaro. Isso aconteceu por causa da proposta de acabar…";"1194005256054747136"
"RT @isentoes2: O governo lançou o programa Verde Amarelo, que visa incentivar a contratação de jovens e busca gerar 1.8 milhão de empregos…";"1194005255752749056"
"RT @N_Carvalheira: ANOTE AÍ

Em 1/11/2020 Bolsonaro, finalmente,  vai assumir de fato o comando da nação. 

Depois de quase  intermináveis…";"1194005254276300800"
"RT @IsentaoRaiz: Agora q o Bolsonaro tira o Brasil do Mercosul. Vai lá, guerreiro! Quero ver! https://t.co/1dw4UwPoi6";"1194005251797475328"
"RT @BrazilFight: URGENTE-BOLSONARO MANDA RECADO PARA LULA
'Temos uma Lei de Segurança Nacional que está aí para ser usada. Alguns acham que…";"1194005250405011456"
"@BlogDoPim A estratégia de criticar o PT e citar o nome do Presidente Bolsonaro está manjada seu mau caráter.
O Brasil está com Bolsonaro.";"1194005249708744707"
"RT @bibonunes1: 'Se realmente confirmar que ele vai sair do PSL, eu o acompanho. Mas precisamos de uma autorização judicial para seguirmos…";"1194005248316203011"
"RT @_remina: CARALHO FODASE A PORRA DO CARLOS BOLSONARO POSTANDO FOTO IDIOTA

TA ACONTECENDO A PORRA DE UM GOLPE NA BOLÍVIA CARALHO

UM GOL…";"1194005247901011968"
"RT @jkjmlovely_: bts se passasse 1 mês no Brasil :

namjoon : vo fazer o enem véi
hoseok : so o básico
jk : vo jogar free fire 
taehyung :…";"1194005247657742339"
"@DireitaAssexual @Lets_Dex ? O Poder do Povo é nas Urnas, votaram em Bolsonaro, agora aguentem calados 4 anos, e trabalhem para não perder 2022.
? A Diferença de Vocês Blogueiros, Influenciadores e o Clã Bolsonaro, é que eles são muitos Organizados.
? Sardinha não nada em mar de Tubarão. Fica a Dica.";"1194005245208215557"
"RT @HelioNogueiraTV: Bolsonaro discute amanhã sua saída do PSL e a criação de um novo partido. *Aliança pelo Brasil* é o nome da legenda. S…";"1194005244931391495"
"BOLSONARO É RECEBIDO AOS GRITOS DE MITO EM CAMPINA GRANDE/PB https://t.co/2aNcNimX3S";"1194005242423238657"
"RT @umvicente: O BOLSONARO GRITANDO IHUUUUUUUUU 
este eh o tweet https://t.co/8eTIiCZqJS";"1194005241743757312"
"RT @carteiroreaca: Fui notificado pela direção nacional do PSL que estou no Conselho de Ética do Partido. Os fisiológicos querem minha expu…";"1194005241689255936"
"'Não devemos cargos, nem favores', escreve Bolsonaro no Twitter https://t.co/ny19stdTE4";"1194005240732934144"
"RT @PTnoSenado: BOLSONARO SÓ APRESENTA PREJUÍZOS AO POVO
Após prometer melhorar a vida do povo antes da eleição, o governo Bolsonaro simple…";"1194005239680110592"
"@Sen_Alessandro @JMarcelo1000 Bolsonaro já assinou?";"1194005238530871297"
"RT @randolfeap: Bolsonaro quer um partido para chamar de seu. Não tolera viver com contrários. Não respeita a democracia. Quer a todo custo…";"1194005238526730243"
"RT @BrazilFight: URGENTE-BOLSONARO VETA JOICE NA REUNIÃO DO PSL
Presidente convocou reunião do PSL para anunciar a sua saída do partido,ama…";"1194005238505705475"
"RT @fiuza_vapor: 5/6

A “direita limpinha” tem nojinho do Bolsonaro mas não enxergam que ele sintetizou o brasileiro comum, porque é sincer…";"1194005237759172610"
"RT @IvanValente: Moro ao polemizar com Lula abertamente confirma o que todos sabemos, ou seja, a vocação política reacionária do pseudo-jui…";"1194005237457178624"
"RT @zeca_dirceu: ?? BOLSONARO ASSUME QUE GANHOU ELEIÇÃO POR CAUSA DO TRABALHO SUJO DE MORO. 

? Uma confissão mais explícita que essa, só s…";"1194005237100625920"
"RT @GCasaroes: Deu na @VEJA: o novo partido de Bolsonaro se chamará Aliança pelo Brasil.

Não custa lembrar que o último partido brasileiro…";"1194005236593176576"
"RT @IvanValente: Moro ao polemizar com Lula abertamente confirma o que todos sabemos, ou seja, a vocação política reacionária do pseudo-jui…";"1194005235884285958"
"A sensação que eu tenho com td que tá acontecendo parece qnd o Bolsonaro ganhou a porra das eleições. Se pa pior";"1194005233271218177"
"RT @vidadestra: Enfim, 300 dias de Governo @bolsonaro. 

Estamos orgulhosos pela edição 7 do Boletim @vidadestra tratar sobre o tema.
Agrad…";"1194005232746934272"
"RT @sensoinc: O autocrata criminoso de guerra que manda gays para a prisão vira herói de esquerdistas por dar indiretinha a Bolsonaro - Por…";"1194005232084291584"
"RT @DCM_online: Bolsonaro libera R$ 20 milhões a cada deputado que votou contra a aposentadoria do trabalhador https://t.co/97PdYfDvx6";"1194005231916535813"
